hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
807,2905200,35233002,35233002,11110843,665,0,16246802,18985425,775,0,0,0,2.19964e-05,0,99.9978,0,33435202,22138578,11170315,11170315,11170312,0,11170312,3,0,0,0,1.3551e-07,0,100,0,22264887,10968263,10968263,10969008,157481,10968260,745,3,0,0,0,0,0,2.73516e-07,0,100,0,1.14282e-05,0,99.9989,0,4458323,44574,6,157481,4300848,4413755
808,2908800,35287040,35287040,11129502,665,0,16271026,19015239,775,0,0,0,2.19627e-05,0,99.9978,0,33504636,22182400,11188967,11188967,11188964,0,11188964,3,0,0,0,1.35242e-07,0,100,0,22315669,10993433,10993433,10994178,157702,10993430,745,3,0,0,0,0,0,2.7289e-07,0,100,0,1.14076e-05,0,99.9989,0,4451805,37835,6,157702,4294109,4413976
809,2912400,35343218,35343218,11149007,665,0,16297292,19045151,775,0,0,0,2.19278e-05,0,99.9978,0,33545688,22212424,11208463,11208463,11208460,0,11208460,3,0,0,0,1.3506e-07,0,100,0,22337225,11003961,11003961,11004706,157952,11003958,745,3,0,0,0,0,0,2.72629e-07,0,100,0,1.13915e-05,0,99.9989,0,4460773,46553,6,157952,4302827,4414226
810,2916000,35396339,35396339,11167128,675,0,16322162,19073392,785,0,0,0,2.21774e-05,0,99.9978,0,33583548,22239796,11226575,11226575,11226572,0,11226572,3,0,0,0,1.34893e-07,0,100,0,22356973,11013221,11013221,11013966,158566,11013218,745,3,0,0,0,0,0,2.724e-07,0,100,0,1.15223e-05,0,99.9988,0,4469625,54791,6,158566,4311065,4414840
811,2919600,35447610,35447610,11184300,676,0,16345609,19101213,788,0,0,0,2.223e-05,0,99.9978,0,33639087,22275880,11243728,11243728,11243725,0,11243725,3,0,0,0,1.34675e-07,0,100,0,22395359,11032152,11032152,11032899,158826,11032149,747,3,0,0,0,0,0,2.71932e-07,0,100,0,1.15481e-05,0,99.9988,0,4467847,52753,6,158826,4309027,4415100
812,2923200,35496038,35496038,11201038,676,0,16368041,19127209,788,0,0,0,2.21997e-05,0,99.9978,0,33683009,22305942,11260476,11260476,11260473,0,11260473,3,0,0,0,1.34493e-07,0,100,0,22422533,11045466,11045466,11046213,159099,11045463,747,3,0,0,0,0,0,2.71605e-07,0,100,0,1.15327e-05,0,99.9988,0,4471281,55914,6,159099,4312188,4415373
813,2926800,35542640,35542640,11217108,676,0,16389351,19152501,788,0,0,0,2.21706e-05,0,99.9978,0,33721110,22332832,11276547,11276547,11276544,0,11276544,3,0,0,0,1.34331e-07,0,100,0,22444563,11056285,11056285,11057032,159295,11056282,747,3,0,0,0,0,0,2.71339e-07,0,100,0,1.15186e-05,0,99.9988,0,4476533,60970,6,159295,4317244,4415569
814,2930400,35586151,35586151,11232067,676,0,16409192,19176171,788,0,0,0,2.21434e-05,0,99.9978,0,33762669,22360855,11291506,11291506,11291503,0,11291503,3,0,0,0,1.34163e-07,0,100,0,22471163,11069349,11069349,11070096,159531,11069346,747,3,0,0,0,0,0,2.71019e-07,0,100,0,1.15045e-05,0,99.9989,0,4478428,62629,6,159531,4318903,4415805
815,2934000,35625784,35625784,11245802,676,0,16427445,19197551,788,0,0,0,2.21188e-05,0,99.9978,0,33805252,22388783,11305231,11305231,11305228,0,11305228,3,0,0,0,1.33996e-07,0,100,0,22500021,11083552,11083552,11084299,159757,11083549,747,3,0,0,0,0,0,2.70671e-07,0,100,0,1.14909e-05,0,99.9989,0,4477950,61925,6,159757,4318199,4416031
816,2937600,35663129,35663129,11258368,676,0,16444608,19217733,788,0,0,0,2.20956e-05,0,99.9978,0,33851577,22418020,11317804,11317804,11317801,0,11317801,3,0,0,0,1.33821e-07,0,100,0,22533773,11100216,11100216,11100963,159969,11100213,747,3,0,0,0,0,0,2.70265e-07,0,100,0,1.14771e-05,0,99.9989,0,4473859,57622,6,159969,4313896,4416243
817,2941200,35701077,35701077,11271361,676,0,16462159,19238130,788,0,0,0,2.20722e-05,0,99.9978,0,33917992,22457582,11330789,11330789,11330786,0,11330786,3,0,0,0,1.33585e-07,0,100,0,22587203,11126793,11126793,11127540,160107,11126790,747,3,0,0,0,0,0,2.69619e-07,0,100,0,1.14598e-05,0,99.9989,0,4460267,43892,6,160107,4300166,4416381
818,2944800,35737350,35737350,11283089,676,0,16479693,19256869,788,0,0,0,2.20498e-05,0,99.9978,0,33950246,22479378,11342511,11342511,11342508,0,11342508,3,0,0,0,1.33456e-07,0,100,0,22607735,11136867,11136867,11137614,160299,11136864,747,3,0,0,0,0,0,2.69376e-07,0,100,0,1.14486e-05,0,99.9989,0,4461915,45348,6,160299,4301622,4416573
819,2948400,35767236,35767236,11293209,677,0,16493443,19273004,789,0,0,0,2.20593e-05,0,99.9978,0,33980209,22499262,11352622,11352622,11352619,0,11352619,3,0,0,0,1.33338e-07,0,100,0,22627587,11146640,11146640,11147387,160452,11146637,747,3,0,0,0,0,0,2.69139e-07,0,100,0,1.14532e-05,0,99.9989,0,4462253,45533,6,160452,4301807,4416726
820,2952000,35798575,35798575,11304016,686,0,16507156,19290618,801,0,0,0,2.23752e-05,0,99.9978,0,34025133,22526791,11363422,11363422,11363419,0,11363419,3,0,0,0,1.33175e-07,0,100,0,22661711,11163369,11163369,11164116,160785,11163366,747,3,0,0,0,0,0,2.68736e-07,0,100,0,1.16134e-05,0,99.9988,0,4456324,39271,6,160785,4295545,4417059
821,2955600,35827593,35827593,11313633,686,0,16520753,19306039,801,0,0,0,2.23571e-05,0,99.9978,0,34050247,22544226,11373330,11373330,11373327,0,11373327,3,0,0,0,1.33072e-07,0,100,0,22676917,11170896,11170896,11171643,160861,11170893,747,3,0,0,0,0,0,2.68555e-07,0,100,0,1.16044e-05,0,99.9988,0,4458705,41576,6,160861,4297850,4417135
822,2959200,35866028,35866028,11326162,687,0,16538784,19326442,802,0,0,0,2.2361e-05,0,99.9978,0,34086445,22568625,11386222,11386222,11386219,0,11386219,3,0,0,0,1.32928e-07,0,100,0,22700223,11182403,11182403,11183150,161007,11182400,747,3,0,0,0,0,0,2.68279e-07,0,100,0,1.16064e-05,0,99.9988,0,4460090,42815,6,161007,4299089,4417281
823,2962800,35911843,35911843,11341940,689,0,16559941,19351098,804,0,0,0,2.23882e-05,0,99.9978,0,34123121,22594578,11402096,11402096,11402093,0,11402093,3,0,0,0,1.32775e-07,0,100,0,22721025,11192482,11192482,11193230,161328,11192479,748,3,0,0,0,0,0,2.68037e-07,0,100,0,1.16214e-05,0,99.9988,0,4465885,48289,6,161328,4304563,4417602
824,2966400,35957460,35957460,11357804,703,0,16580679,19375963,818,0,0,0,2.27491e-05,0,99.9977,0,34165686,22623434,11418043,11418043,11418040,0,11418040,3,0,0,0,1.32606e-07,0,100,0,22747643,11205391,11205391,11206139,161728,11205388,748,3,0,0,0,0,0,2.67728e-07,0,100,0,1.18075e-05,0,99.9988,0,4468923,50927,6,161728,4307201,4418002
825,2970000,36012780,36012780,11376653,711,0,16606279,19405675,826,0,0,0,2.29363e-05,0,99.9977,0,34240740,22670088,11436881,11436881,11436878,0,11436878,3,0,0,0,1.32333e-07,0,100,0,22803859,11233207,11233207,11233955,162020,11233204,748,3,0,0,0,0,0,2.67065e-07,0,100,0,1.19e-05,0,99.9988,0,4459945,41657,6,162020,4297931,4418294
826,2973600,36060796,36060796,11393009,717,0,16628844,19431120,832,0,0,0,2.30721e-05,0,99.9977,0,34282358,22698761,11453247,11453247,11453244,0,11453244,3,0,0,0,1.32166e-07,0,100,0,22829111,11245514,11245514,11246262,162339,11245511,748,3,0,0,0,0,0,2.66773e-07,0,100,0,1.19706e-05,0,99.9988,0,4464004,45397,6,162339,4301671,4418613
827,2977200,36107098,36107098,11409030,722,0,16649840,19456420,838,0,0,0,2.32087e-05,0,99.9977,0,34345053,22737781,11469244,11469244,11469241,0,11469241,3,0,0,0,1.31939e-07,0,100,0,22875809,11268537,11268537,11269285,162665,11268534,748,3,0,0,0,0,0,2.66228e-07,0,100,0,1.20376e-05,0,99.9988,0,4456978,38045,6,162665,4294319,4418939
828,2980800,36160033,36160033,11425667,722,0,16676713,19482482,838,0,0,0,2.31748e-05,0,99.9977,0,34399803,22773225,11485886,11485886,11485883,0,11485883,3,0,0,0,1.31734e-07,0,100,0,22913917,11287339,11287339,11288087,162917,11287336,748,3,0,0,0,0,0,2.65785e-07,0,100,0,1.20193e-05,0,99.9988,0,4454818,35633,6,162917,4291907,4419191
829,2984400,36209737,36209737,11442713,722,0,16700240,19508659,838,0,0,0,2.31429e-05,0,99.9977,0,34438018,22800674,11502921,11502921,11502918,0,11502918,3,0,0,0,1.31575e-07,0,100,0,22935097,11297753,11297753,11298501,163093,11297750,748,3,0,0,0,0,0,2.6554e-07,0,100,0,1.20043e-05,0,99.9988,0,4461439,42078,6,163093,4298352,4419367
830,2988000,36259626,36259626,11459814,724,0,16722788,19535998,840,0,0,0,2.31663e-05,0,99.9977,0,34483654,22831779,11520017,11520017,11520014,0,11520014,3,0,0,0,1.31396e-07,0,100,0,22963637,11311762,11311762,11312510,163354,11311759,748,3,0,0,0,0,0,2.65211e-07,0,100,0,1.20165e-05,0,99.9988,0,4464526,44904,6,163354,4301178,4419628
831,2991600,36313559,36313559,11478167,726,0,16748274,19564443,842,0,0,0,2.31869e-05,0,99.9977,0,34544391,22871046,11538362,11538362,11538359,0,11538359,3,0,0,0,1.3117e-07,0,100,0,23006029,11332684,11332684,11333432,163628,11332681,748,3,0,0,0,0,0,2.64721e-07,0,100,0,1.20254e-05,0,99.9988,0,4461949,42053,6,163628,4298327,4419902
832,2995200,36361247,36361247,11494599,726,0,16769938,19590467,842,0,0,0,2.31565e-05,0,99.9977,0,34561510,22887550,11554789,11554789,11554786,0,11554786,3,0,0,0,1.31076e-07,0,100,0,23006721,11332761,11332761,11333509,163897,11332758,748,3,0,0,0,0,0,2.64719e-07,0,100,0,1.20145e-05,0,99.9988,0,4478299,58134,6,163897,4314408,4420171
833,2998800,36408146,36408146,11511095,739,0,16791187,19616103,856,0,0,0,2.35112e-05,0,99.9977,0,34610163,22919470,11571286,11571286,11571283,0,11571283,3,0,0,0,1.30893e-07,0,100,0,23038877,11348184,11348184,11348932,164552,11348181,748,3,0,0,0,0,0,2.64359e-07,0,100,0,1.21965e-05,0,99.9988,0,4479373,58553,6,164552,4314827,4420826
834,3002400,36457560,36457560,11528262,740,0,16814103,19642599,858,0,0,0,2.35342e-05,0,99.9977,0,34665683,22955391,11588440,11588440,11588437,0,11588437,3,0,0,0,1.30688e-07,0,100,0,23077243,11366951,11366951,11367699,164968,11366948,748,3,0,0,0,0,0,2.63923e-07,0,100,0,1.22069e-05,0,99.9988,0,4477760,56524,6,164968,4312798,4421242
835,3006000,36503585,36503585,11544429,740,0,16834969,19667758,858,0,0,0,2.35045e-05,0,99.9977,0,34709835,22985225,11604608,11604608,11604605,0,11604605,3,0,0,0,1.30519e-07,0,100,0,23105227,11380617,11380617,11381365,165294,11380614,748,3,0,0,0,0,0,2.63606e-07,0,100,0,1.21914e-05,0,99.9988,0,4480262,58700,6,165294,4314974,4421568
836,3009600,36549654,36549654,11560520,740,0,16856092,19692704,858,0,0,0,2.34749e-05,0,99.9976,0,34762300,23019230,11620695,11620695,11620692,0,11620692,3,0,0,0,1.30326e-07,0,100,0,23141605,11398535,11398535,11399283,165565,11398532,748,3,0,0,0,0,0,2.63192e-07,0,100,0,1.21746e-05,0,99.9988,0,4478431,56598,6,165565,4312872,4421839
837,3013200,36596051,36596051,11576106,741,0,16877808,19717384,859,0,0,0,2.34725e-05,0,99.9977,0,34815793,23053521,11636274,11636274,11636271,0,11636271,3,0,0,0,1.30132e-07,0,100,0,23179519,11417247,11417247,11417995,165810,11417244,748,3,0,0,0,0,0,2.6276e-07,0,100,0,1.21716e-05,0,99.9988,0,4475298,53220,6,165810,4309494,4422084
838,3016800,36638730,36638730,11590877,744,0,16897050,19740818,862,0,0,0,2.3527e-05,0,99.9977,0,34854416,23079893,11651043,11651043,11651040,0,11651040,3,0,0,0,1.29983e-07,0,100,0,23203373,11428850,11428850,11429598,166134,11428847,748,3,0,0,0,0,0,2.62494e-07,0,100,0,1.22e-05,0,99.9988,0,4478464,56062,6,166134,4312336,4422408
839,3020400,36680594,36680594,11605280,746,0,16916381,19763349,864,0,0,0,2.35547e-05,0,99.9976,0,34925132,23122223,11665459,11665459,11665456,0,11665456,3,0,0,0,1.29745e-07,0,100,0,23259673,11456764,11456764,11457512,166370,11456761,748,3,0,0,0,0,0,2.61854e-07,0,100,0,1.22089e-05,0,99.9988,0,4464966,42328,6,166370,4298602,4422644
840,3024000,36718214,36718214,11618374,746,0,16933683,19783667,864,0,0,0,2.35306e-05,0,99.9976,0,34968648,23150328,11678543,11678543,11678540,0,11678540,3,0,0,0,1.29588e-07,0,100,0,23290105,11471785,11471785,11472533,166565,11471782,748,3,0,0,0,0,0,2.61511e-07,0,100,0,1.21951e-05,0,99.9988,0,4463029,40196,6,166565,4296470,4422839
841,3027600,36751680,36751680,11629401,748,0,16949361,19801453,866,0,0,0,2.35635e-05,0,99.9977,0,35008784,23175705,11689575,11689575,11689572,0,11689572,3,0,0,0,1.29446e-07,0,100,0,23319209,11486130,11486130,11486878,166772,11486127,748,3,0,0,0,0,0,2.61185e-07,0,100,0,1.22106e-05,0,99.9988,0,4459716,36676,6,166772,4292950,4423046
842,3031200,36785541,36785541,11640325,773,0,16964402,19820244,895,0,0,0,2.43302e-05,0,99.9976,0,35048582,23201495,11701833,11701833,11701830,0,11701830,3,0,0,0,1.29302e-07,0,100,0,23346749,11499662,11499662,11500410,167010,11499659,748,3,0,0,0,0,0,2.60877e-07,0,100,0,1.26037e-05,0,99.9987,0,4458442,35164,6,167010,4291438,4423284
843,3034800,36819134,36819134,11651179,777,0,16980429,19837805,900,0,0,0,2.44438e-05,0,99.9975,0,35102725,23234437,11713738,11713738,11713735,0,11713735,3,0,0,0,1.29119e-07,0,100,0,23388987,11520699,11520699,11521447,167092,11520696,748,3,0,0,0,0,0,2.60401e-07,0,100,0,1.26582e-05,0,99.9987,0,4449310,25950,6,167092,4282224,4423366
844,3038400,36849694,36849694,11661414,778,0,16994995,19853798,901,0,0,0,2.44507e-05,0,99.9975,0,35131460,23253871,11724049,11724049,11724046,0,11724046,3,0,0,0,1.29011e-07,0,100,0,23407411,11529822,11529822,11530570,167181,11529819,748,3,0,0,0,0,0,2.60195e-07,0,100,0,1.26617e-05,0,99.9987,0,4450498,27049,6,167181,4283323,4423455
845,3042000,36882294,36882294,11671981,778,0,17011185,19870208,901,0,0,0,2.44291e-05,0,99.9976,0,35172199,23279488,11734742,11734742,11734739,0,11734739,3,0,0,0,1.28869e-07,0,100,0,23437457,11544746,11544746,11545494,167280,11544743,748,3,0,0,0,0,0,2.59858e-07,0,100,0,1.26488e-05,0,99.9987,0,4446267,22719,6,167280,4278993,4423554
846,3045600,36922711,36922711,11684586,778,0,17031899,19889911,901,0,0,0,2.44023e-05,0,99.9976,0,35216881,23308047,11747414,11747414,11747411,0,11747411,3,0,0,0,1.28711e-07,0,100,0,23469467,11560633,11560633,11561381,167398,11560630,748,3,0,0,0,0,0,2.59501e-07,0,100,0,1.26338e-05,0,99.9987,0,4443052,19386,6,167398,4275660,4423672
847,3049200,36964957,36964957,11698808,778,0,17051726,19912330,901,0,0,0,2.43744e-05,0,99.9976,0,35237790,23325529,11761739,11761739,11761736,0,11761736,3,0,0,0,1.28614e-07,0,100,0,23476051,11563790,11563790,11564538,167533,11563787,748,3,0,0,0,0,0,2.59431e-07,0,100,0,1.26228e-05,0,99.9988,0,4454220,30419,6,167533,4286693,4423807
848,3052800,37003774,37003774,11712278,780,0,17069451,19933420,903,0,0,0,2.44029e-05,0,99.9976,0,35269784,23348167,11775361,11775361,11775358,0,11775358,3,0,0,0,1.2849e-07,0,100,0,23494423,11572806,11572806,11573554,167703,11572803,748,3,0,0,0,0,0,2.59228e-07,0,100,0,1.26382e-05,0,99.9987,0,4458826,34855,6,167703,4291129,4423977
849,3056400,37048613,37048613,11727259,780,0,17090662,19957048,903,0,0,0,2.43734e-05,0,99.9976,0,35331198,23386175,11790411,11790411,11790408,0,11790408,3,0,0,0,1.28281e-07,0,100,0,23540787,11595764,11595764,11596512,167927,11595761,748,3,0,0,0,0,0,2.58715e-07,0,100,0,1.26196e-05,0,99.9987,0,4450918,26723,6,167927,4282997,4424201
850,3060000,37096169,37096169,11743273,780,0,17112726,19982540,903,0,0,0,2.43421e-05,0,99.9976,0,35364230,23410608,11806547,11806547,11806544,0,11806544,3,0,0,0,1.28147e-07,0,100,0,23557683,11604061,11604061,11604809,168078,11604058,748,3,0,0,0,0,0,2.5853e-07,0,100,0,1.26056e-05,0,99.9987,0,4458757,34411,6,168078,4290685,4424352
851,3063600,37136780,37136780,11757407,780,0,17131018,20004859,903,0,0,0,2.43155e-05,0,99.9976,0,35388201,23429563,11820716,11820716,11820713,0,11820713,3,0,0,0,1.28043e-07,0,100,0,23567485,11608847,11608847,11609595,168193,11608844,748,3,0,0,0,0,0,2.58424e-07,0,100,0,1.25944e-05,0,99.9987,0,4468140,43679,6,168193,4299953,4424467
852,3067200,37181014,37181014,11772815,782,0,17151273,20028836,905,0,0,0,2.43404e-05,0,99.9976,0,35453055,23469483,11836120,11836120,11836117,0,11836117,3,0,0,0,1.27826e-07,0,100,0,23616935,11633363,11633363,11634111,168402,11633360,748,3,0,0,0,0,0,2.57879e-07,0,100,0,1.26031e-05,0,99.9987,0,4459028,34358,6,168402,4290632,4424676
853,3070800,37232334,37232334,11790466,786,0,17175092,20056333,909,0,0,0,2.44143e-05,0,99.9976,0,35513168,23508029,11853739,11853739,11853736,0,11853736,3,0,0,0,1.27616e-07,0,100,0,23659429,11654290,11654290,11655038,168722,11654287,748,3,0,0,0,0,0,2.57416e-07,0,100,0,1.26391e-05,0,99.9987,0,4455720,30730,6,168722,4287004,4424996
854,3074400,37289344,37289344,11810246,786,0,17201188,20087247,909,0,0,0,2.43769e-05,0,99.9976,0,35573153,23547690,11873526,11873526,11873523,0,11873523,3,0,0,0,1.27401e-07,0,100,0,23699627,11674164,11674164,11674912,168947,11674161,748,3,0,0,0,0,0,2.56978e-07,0,100,0,1.26187e-05,0,99.9987,0,4455633,30418,6,168947,4286692,4425221
855,3078000,37347369,37347369,11830583,795,0,17227779,20118672,918,0,0,0,2.458e-05,0,99.9976,0,35639852,23591009,11893863,11893863,11893860,0,11893860,3,0,0,0,1.27167e-07,0,100,0,23745989,11697146,11697146,11697894,169146,11697143,748,3,0,0,0,0,0,2.56473e-07,0,100,0,1.2721e-05,0,99.9987,0,4452988,27574,6,169146,4283848,4425420
856,3081600,37405107,37405107,11850485,795,0,17254485,20149704,918,0,0,0,2.45421e-05,0,99.9975,0,35688446,23624955,11913743,11913743,11913740,0,11913740,3,0,0,0,1.26984e-07,0,100,0,23774703,11711212,11711212,11711960,169437,11711209,748,3,0,0,0,0,0,2.56165e-07,0,100,0,1.27026e-05,0,99.9987,0,4458802,33097,6,169437,4289371,4425711
857,3085200,37454864,37454864,11867546,795,0,17277402,20176544,918,0,0,0,2.45095e-05,0,99.9975,0,35716951,23647564,11930822,11930822,11930819,0,11930819,3,0,0,0,1.26863e-07,0,100,0,23786129,11716742,11716742,11717490,169620,11716739,748,3,0,0,0,0,0,2.56044e-07,0,100,0,1.2689e-05,0,99.9987,0,4470351,44463,6,169620,4300737,4425894
858,3088800,37504184,37504184,11884446,797,0,17300381,20202883,920,0,0,0,2.45306e-05,0,99.9975,0,35765751,23680090,11947718,11947718,11947715,0,11947715,3,0,0,0,1.26689e-07,0,100,0,23818033,11732372,11732372,11733120,169942,11732369,748,3,0,0,0,0,0,2.55703e-07,0,100,0,1.26994e-05,0,99.9987,0,4471617,45407,6,169942,4301681,4426216
859,3092400,37551928,37551928,11901063,797,0,17321646,20229362,920,0,0,0,2.44994e-05,0,99.9976,0,35816926,23713736,11964313,11964313,11964310,0,11964310,3,0,0,0,1.26509e-07,0,100,0,23852613,11749423,11749423,11750171,170181,11749420,748,3,0,0,0,0,0,2.55332e-07,0,100,0,1.26823e-05,0,99.9987,0,4471161,44712,6,170181,4300986,4426455
860,3096000,37598861,37598861,11917637,803,0,17342806,20255129,926,0,0,0,2.46284e-05,0,99.9975,0,35876077,23751238,11980876,11980876,11980873,0,11980873,3,0,0,0,1.26309e-07,0,100,0,23895201,11770362,11770362,11771110,170536,11770359,748,3,0,0,0,0,0,2.54877e-07,0,100,0,1.27461e-05,0,99.9987,0,4466785,39981,6,170536,4296255,4426810
861,3099600,37646045,37646045,11934355,805,0,17364519,20280598,928,0,0,0,2.46507e-05,0,99.9975,0,35924558,23783604,11997595,11997595,11997592,0,11997592,3,0,0,0,1.26137e-07,0,100,0,23926963,11786009,11786009,11786757,170770,11786006,748,3,0,0,0,0,0,2.54539e-07,0,100,0,1.27568e-05,0,99.9987,0,4467857,40819,6,170770,4297093,4427044
862,3103200,37685721,37685721,11948199,805,0,17382044,20302749,928,0,0,0,2.46247e-05,0,99.9975,0,35959596,23807835,12011435,12011435,12011432,0,12011432,3,0,0,0,1.26009e-07,0,100,0,23948161,11796400,11796400,11797148,170978,11796397,748,3,0,0,0,0,0,2.54315e-07,0,100,0,1.27439e-05,0,99.9987,0,4471306,44060,6,170978,4300334,4427252
863,3106800,37728231,37728231,11962910,805,0,17401562,20325741,928,0,0,0,2.4597e-05,0,99.9975,0,36033494,23851971,12026153,12026153,12026150,0,12026150,3,0,0,0,1.25776e-07,0,100,0,24007341,11825818,11825818,11826566,171150,11825815,748,3,0,0,0,0,0,2.53682e-07,0,100,0,1.27238e-05,0,99.9987,0,4456606,29188,6,171150,4285462,4427424
864,3110400,37763180,37763180,11975006,805,0,17417054,20345198,928,0,0,0,2.45742e-05,0,99.9975,0,36055812,23869027,12038245,12038245,12038242,0,12038242,3,0,0,0,1.25686e-07,0,100,0,24017567,11830782,11830782,11831530,171299,11830779,748,3,0,0,0,0,0,2.53576e-07,0,100,0,1.27139e-05,0,99.9987,0,4463734,36167,6,171299,4292441,4427573
865,3114000,37794706,37794706,11985775,805,0,17431590,20362188,928,0,0,0,2.45537e-05,0,99.9975,0,36096198,23894423,12049045,12049045,12049042,0,12049042,3,0,0,0,1.25552e-07,0,100,0,24047153,11845378,11845378,11846126,171496,11845375,748,3,0,0,0,0,0,2.53263e-07,0,100,0,1.27015e-05,0,99.9987,0,4459938,32174,6,171496,4288448,4427770
866,3117600,37825869,37825869,11996650,826,0,17445877,20379043,949,0,0,0,2.50887e-05,0,99.9975,0,36131378,23917279,12060075,12060075,12060072,0,12060072,3,0,0,0,1.25432e-07,0,100,0,24071303,11857204,11857204,11857952,171745,11857201,748,3,0,0,0,0,0,2.53011e-07,0,100,0,1.29755e-05,0,99.9987,0,4459142,31129,6,171745,4287403,4428019
867,3121200,37856978,37856978,12007291,828,0,17459819,20396208,951,0,0,0,2.51209e-05,0,99.9975,0,36169937,23941758,12070702,12070702,12070699,0,12070699,3,0,0,0,1.25304e-07,0,100,0,24099235,11871056,11871056,11871804,171859,11871053,748,3,0,0,0,0,0,2.52716e-07,0,100,0,1.29904e-05,0,99.9987,0,4455917,27790,6,171859,4284064,4428133
868,3124800,37885047,37885047,12016981,828,0,17472595,20411501,951,0,0,0,2.51023e-05,0,99.9975,0,36191914,23957487,12080401,12080401,12080398,0,12080398,3,0,0,0,1.25222e-07,0,100,0,24111513,11877086,11877086,11877834,171968,11877083,748,3,0,0,0,0,0,2.52587e-07,0,100,0,1.29816e-05,0,99.9987,0,4459586,31350,6,171968,4287624,4428242
869,3128400,37913645,37913645,12026770,828,0,17485541,20427153,951,0,0,0,2.50833e-05,0,99.9975,0,36227254,23979945,12090191,12090191,12090188,0,12090188,3,0,0,0,1.25105e-07,0,100,0,24137063,11889754,11889754,11890502,172075,11889751,748,3,0,0,0,0,0,2.52318e-07,0,100,0,1.29704e-05,0,99.9987,0,4456708,28365,6,172075,4284639,4428349
870,3132000,37946052,37946052,12038081,829,0,17500806,20444294,952,0,0,0,2.50882e-05,0,99.9975,0,36272211,24007908,12101500,12101500,12101497,0,12101497,3,0,0,0,1.24959e-07,0,100,0,24170711,11906408,11906408,11907156,172245,11906405,748,3,0,0,0,0,0,2.51965e-07,0,100,0,1.29704e-05,0,99.9987,0,4451363,22850,6,172245,4279124,4428519
871,3135600,37983165,37983165,12050552,829,0,17518191,20464022,952,0,0,0,2.50637e-05,0,99.9975,0,36299162,24027455,12113969,12113969,12113966,0,12113966,3,0,0,0,1.24857e-07,0,100,0,24185193,11913486,11913486,11914234,172408,11913483,748,3,0,0,0,0,0,2.51815e-07,0,100,0,1.29592e-05,0,99.9987,0,4456754,28078,6,172408,4284352,4428682
872,3139200,38024306,38024306,12064482,830,0,17537081,20486272,953,0,0,0,2.50629e-05,0,99.9975,0,36339254,24054303,12127891,12127891,12127888,0,12127888,3,0,0,0,1.24718e-07,0,100,0,24211363,11926412,11926412,11927160,172567,11926409,748,3,0,0,0,0,0,2.51543e-07,0,100,0,1.29586e-05,0,99.9987,0,4457750,28915,6,172567,4285189,4428841
873,3142800,38066580,38066580,12078503,830,0,17556855,20508772,953,0,0,0,2.50351e-05,0,99.9975,0,36378315,24081022,12142428,12142428,12142425,0,12142425,3,0,0,0,1.24579e-07,0,100,0,24235887,11938594,11938594,11939342,172647,11938591,748,3,0,0,0,0,0,2.51286e-07,0,100,0,1.29444e-05,0,99.9987,0,4460105,31190,6,172647,4287464,4428921
874,3146400,38108569,38108569,12093469,835,0,17575444,20532166,959,0,0,0,2.51649e-05,0,99.9975,0,36427303,24113141,12158012,12158012,12158009,0,12158009,3,0,0,0,1.24413e-07,0,100,0,24269291,11955129,11955129,11955877,172814,11955126,748,3,0,0,0,0,0,2.50938e-07,0,100,0,1.30095e-05,0,99.9987,0,4459154,30072,6,172814,4286346,4429088
875,3150000,38150165,38150165,12107953,835,0,17594448,20554758,959,0,0,0,2.51375e-05,0,99.9975,0,36455057,24134139,12172504,12172504,12172501,0,12172501,3,0,0,0,1.24305e-07,0,100,0,24282553,11961635,11961635,11962383,172939,11961632,748,3,0,0,0,0,0,2.50802e-07,0,100,0,1.29973e-05,0,99.9987,0,4467140,37933,6,172939,4294207,4429213
876,3153600,38195203,38195203,12123821,835,0,17614735,20579509,959,0,0,0,2.51079e-05,0,99.9975,0,36500055,24164421,12188368,12188368,12188365,0,12188365,3,0,0,0,1.24149e-07,0,100,0,24311687,11976053,11976053,11976801,173088,11976050,748,3,0,0,0,0,0,2.505e-07,0,100,0,1.29817e-05,0,99.9987,0,4468586,39230,6,173088,4295504,4429362
877,3157200,38242546,38242546,12140349,838,0,17636705,20604878,963,0,0,0,2.51814e-05,0,99.9975,0,36561934,24203428,12204891,12204891,12204888,0,12204888,3,0,0,0,1.23949e-07,0,100,0,24357043,11998537,11998537,11999285,173282,11998534,748,3,0,0,0,0,0,2.5003e-07,0,100,0,1.30164e-05,0,99.9987,0,4462625,33075,6,173282,4289349,4429556
