hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),loadfactor 1,loadfactor 2
818,2944800,35737350,36273,11728,0,0,17534,18739,0,0,0,0,0,0,100,0,32254,33616245,11722,22479378,11722,0,11722,0,0,0,0,0,0,100,0,20532,10074,10074,10074,192,10074,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4461915,45348,0.0451775,4.21004
819,2948400,35767236,29886,10120,1,0,13750,16135,1,0,0,0,3.34605e-05,0,99.9967,0,29963,33645902,10111,22499262,10111,0,10111,0,0,0,0,0,0,100,0,19852,9773,9773,9773,153,9773,0,0,0,0,0,0,0,0,0,100,0,1.67946e-05,0,99.9983,0,4462253,45533,0.0454998,4.21004
820,2952000,35798575,31339,10807,9,0,13713,17614,12,0,0,0,0.000382909,0,99.9617,0,44924,33690160,10800,22526791,10800,0,10800,0,0,0,0,0,0,100,0,34124,16729,16729,16729,333,16729,0,0,0,0,0,0,0,0,0,100,0,0.000158736,0,99.9841,0,4456324,39271,0.0398455,4.21004
821,2955600,35827593,29018,9617,0,0,13597,15421,0,0,0,0,0,0,100,0,25114,33715122,9908,22544226,9908,0,9908,0,0,0,0,0,0,100,0,15206,7527,7527,7527,76,7527,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4458705,41576,0.0421162,4.21004
822,2959200,35866028,38435,12529,1,0,18031,20403,1,0,0,0,2.6018e-05,0,99.9974,0,36198,33751028,12892,22568625,12892,0,12892,0,0,0,0,0,0,100,0,23306,11507,11507,11507,146,11507,0,0,0,0,0,0,0,0,0,100,0,1.34515e-05,0,99.9986,0,4460090,42815,0.043437,4.21004
823,2962800,35911843,45815,15778,2,0,21157,24656,2,0,0,0,4.36538e-05,0,99.9956,0,36676,33787060,15874,22594578,15874,0,15874,0,0,0,0,0,0,100,0,20802,10079,10079,10080,321,10079,1,0,0,0,0,0,0,0,0,100,0,2.44358e-05,0,99.9976,0,4465885,48289,0.0489635,4.21004
824,2966400,35957460,45617,15864,14,0,20738,24865,14,0,0,0,0.000306903,0,99.9693,0,42565,33828825,15947,22623434,15947,0,15947,0,0,0,0,0,0,100,0,26618,12909,12909,12909,400,12909,0,0,0,0,0,0,0,0,0,100,0,0.000160216,0,99.984,0,4468923,50927,0.0518608,4.21004
825,2970000,36012780,55320,18849,8,0,25600,29712,8,0,0,0,0.000144613,0,99.9855,0,75054,33903295,18838,22670088,18838,0,18838,0,0,0,0,0,0,100,0,56216,27816,27816,27816,292,27816,0,0,0,0,0,0,0,0,0,100,0,6.1638e-05,0,99.9938,0,4459945,41657,0.0432987,4.21004
826,2973600,36060796,48016,16356,6,0,22565,25445,6,0,0,0,0.000124958,0,99.9875,0,41618,33944275,16366,22698761,16366,0,16366,0,0,0,0,0,0,100,0,25252,12307,12307,12307,319,12307,0,0,0,0,0,0,0,0,0,100,0,6.74188e-05,0,99.9933,0,4464004,45397,0.0471697,4.21004
827,2977200,36107098,46302,16021,5,0,20996,25300,6,0,0,0,0.000129584,0,99.987,0,62695,34006318,15997,22737781,15997,0,15997,0,0,0,0,0,0,100,0,46698,23023,23023,23023,326,23023,0,0,0,0,0,0,0,0,0,100,0,5.53787e-05,0,99.9945,0,4456978,38045,0.0404692,4.21004
828,2980800,36160033,52935,16637,0,0,26873,26062,0,0,0,0,0,0,100,0,54750,34060564,16642,22773225,16642,0,16642,0,0,0,0,0,0,100,0,38108,18802,18802,18802,252,18802,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4454818,35633,0.0384092,4.21004
829,2984400,36209737,49704,17046,0,0,23527,26177,0,0,0,0,0,0,100,0,38215,34098427,17035,22800674,17035,0,17035,0,0,0,0,0,0,100,0,21180,10414,10414,10414,176,10414,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4461439,42078,0.0447235,4.21004
830,2988000,36259626,49889,17101,2,0,22548,27339,2,0,0,0,4.0089e-05,0,99.996,0,45636,34143541,17096,22831779,17096,0,17096,0,0,0,0,0,0,100,0,28540,14009,14009,14009,261,14009,0,0,0,0,0,0,0,0,0,100,0,2.1052e-05,0,99.9979,0,4464526,44904,0.0476675,4.21004
831,2991600,36313559,53933,18353,2,0,25486,28445,2,0,0,0,3.7083e-05,0,99.9963,0,60737,34203730,18345,22871046,18345,0,18345,0,0,0,0,0,0,100,0,42392,20922,20922,20922,274,20922,0,0,0,0,0,0,0,0,0,100,0,1.75251e-05,0,99.9982,0,4461949,42053,0.0452099,4.21004
832,2995200,36361247,47688,16432,0,0,21664,26024,0,0,0,0,0,0,100,0,17119,34220311,16427,22887550,16427,0,16427,0,0,0,0,0,0,100,0,692,77,77,77,269,77,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4478299,58134,0.0608025,4.21004
833,2998800,36408146,46899,16496,13,0,21249,25636,14,0,0,0,0.000298514,0,99.9702,0,48653,34267654,16497,22919470,16497,0,16497,0,0,0,0,0,0,100,0,32156,15423,15423,15423,655,15423,0,0,0,0,0,0,0,0,0,100,0,0.000148554,0,99.9851,0,4479373,58553,0.0618267,4.21004
834,3002400,36457560,49414,17167,1,0,22916,26496,2,0,0,0,4.04744e-05,0,99.996,0,55520,34322342,17154,22955391,17154,0,17154,0,0,0,0,0,0,100,0,38366,18767,18767,18767,416,18767,0,0,0,0,0,0,0,0,0,100,0,1.92119e-05,0,99.9981,0,4477760,56524,0.0602884,4.21004
835,3006000,36503585,46025,16167,0,0,20866,25159,0,0,0,0,0,0,100,0,44152,34365842,16168,22985225,16168,0,16168,0,0,0,0,0,0,100,0,27984,13666,13666,13666,326,13666,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4480262,58700,0.0626745,4.21004
836,3009600,36549654,46069,16091,0,0,21123,24946,0,0,0,0,0,0,100,0,52465,34417765,16087,23019230,16087,0,16087,0,0,0,0,0,0,100,0,36378,17918,17918,17918,271,17918,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4478431,56598,0.0609283,4.21004
837,3013200,36596051,46397,15586,1,0,21716,24680,1,0,0,0,2.15531e-05,0,99.9978,0,53493,34470768,15579,23053521,15579,0,15579,0,0,0,0,0,0,100,0,37914,18712,18712,18712,245,18712,0,0,0,0,0,0,0,0,0,100,0,1.00604e-05,0,99.999,0,4475298,53220,0.0579405,4.21004
838,3016800,36638730,42679,14771,3,0,19242,23434,3,0,0,0,7.02922e-05,0,99.993,0,38623,34508743,14769,23079893,14769,0,14769,0,0,0,0,0,0,100,0,23854,11603,11603,11603,324,11603,0,0,0,0,0,0,0,0,0,100,0,3.71959e-05,0,99.9963,0,4478464,56062,0.0609598,4.21004
839,3020400,36680594,41864,14403,2,0,19331,22531,2,0,0,0,4.77737e-05,0,99.9952,0,70716,34578987,14416,23122223,14416,0,14416,0,0,0,0,0,0,100,0,56300,27914,27914,27914,236,27914,0,0,0,0,0,0,0,0,0,100,0,1.78399e-05,0,99.9982,0,4464966,42328,0.0480871,4.21004
840,3024000,36718214,37620,13094,0,0,17302,20318,0,0,0,0,0,0,100,0,43516,34622113,13084,23150328,13084,0,13084,0,0,0,0,0,0,100,0,30432,15021,15021,15021,195,15021,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4463029,40196,0.0462399,4.21004
841,3027600,36751680,33466,11027,2,0,15678,17786,2,0,0,0,5.97621e-05,0,99.994,0,40136,34661835,11032,23175705,11032,0,11032,0,0,0,0,0,0,100,0,29104,14345,14345,14345,207,14345,0,0,0,0,0,0,0,0,0,100,0,2.73269e-05,0,99.9973,0,4459716,36676,0.0430803,4.21004
842,3031200,36785541,33861,10924,25,0,15041,18791,29,0,0,0,0.000856442,0,99.9144,0,39798,34701157,12258,23201495,12258,0,12258,0,0,0,0,0,0,100,0,27540,13532,13532,13532,238,13532,0,0,0,0,0,0,0,0,0,100,0,0.000396267,0,99.9604,0,4458442,35164,0.0418653,4.21004
843,3034800,36819134,33593,10854,4,0,16027,17561,5,0,0,0,0.000148841,0,99.9851,0,54143,34755136,11905,23234437,11905,0,11905,0,0,0,0,0,0,100,0,42238,21037,21037,21037,82,21037,0,0,0,0,0,0,0,0,0,100,0,5.70959e-05,0,99.9943,0,4449310,25950,0.0331564,4.21004
844,3038400,36849694,30560,10235,1,0,14566,15993,1,0,0,0,3.27225e-05,0,99.9967,0,28735,34783693,10311,23253871,10311,0,10311,0,0,0,0,0,0,100,0,18424,9123,9123,9123,89,9123,0,0,0,0,0,0,0,0,0,100,0,1.69156e-05,0,99.9983,0,4450498,27049,0.0342894,4.21004
845,3042000,36882294,32600,10567,0,0,16190,16410,0,0,0,0,0,0,100,0,40739,34824234,10693,23279488,10693,0,10693,0,0,0,0,0,0,100,0,30046,14924,14924,14924,99,14924,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4446267,22719,0.0302544,4.21004
846,3045600,36922711,40417,12605,0,0,20714,19703,0,0,0,0,0,0,100,0,44682,34868680,12672,23308047,12672,0,12672,0,0,0,0,0,0,100,0,32010,15887,15887,15887,118,15887,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4443052,19386,0.0271883,4.21004
847,3049200,36964957,42246,14222,0,0,19827,22419,0,0,0,0,0,0,100,0,20909,34889319,14325,23325529,14325,0,14325,0,0,0,0,0,0,100,0,6584,3157,3157,3157,135,3157,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4454220,30419,0.0378389,4.21004
848,3052800,37003774,38817,13470,2,0,17725,21090,2,0,0,0,5.15238e-05,0,99.9949,0,31994,34920973,13622,23348167,13622,0,13622,0,0,0,0,0,0,100,0,18372,9016,9016,9016,170,9016,0,0,0,0,0,0,0,0,0,100,0,2.83805e-05,0,99.9972,0,4458826,34855,0.0422316,4.21004
849,3056400,37048613,44839,14981,0,0,21211,23628,0,0,0,0,0,0,100,0,61414,34981939,15050,23386175,15050,0,15050,0,0,0,0,0,0,100,0,46364,22958,22958,22958,224,22958,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4450918,26723,0.0346899,4.21004
850,3060000,37096169,47556,16014,0,0,22064,25492,0,0,0,0,0,0,100,0,33032,35014669,16136,23410608,16136,0,16136,0,0,0,0,0,0,100,0,16896,8297,8297,8297,151,8297,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4458757,34411,0.0421658,4.21004
851,3063600,37136780,40611,14134,0,0,18292,22319,0,0,0,0,0,0,100,0,23971,35038410,14169,23429563,14169,0,14169,0,0,0,0,0,0,100,0,9802,4786,4786,4786,115,4786,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4468140,43679,0.0511141,4.21004
852,3067200,37181014,44234,15408,2,0,20255,23977,2,0,0,0,4.52141e-05,0,99.9955,0,64854,35102846,15404,23469483,15404,0,15404,0,0,0,0,0,0,100,0,49450,24516,24516,24516,209,24516,0,0,0,0,0,0,0,0,0,100,0,1.84043e-05,0,99.9982,0,4459028,34358,0.0424242,4.21004
853,3070800,37232334,51320,17651,4,0,23819,27497,4,0,0,0,7.79423e-05,0,99.9922,0,60113,35162319,17619,23508029,17619,0,17619,0,0,0,0,0,0,100,0,42494,20927,20927,20927,320,20927,0,0,0,0,0,0,0,0,0,100,0,3.61034e-05,0,99.9964,0,4455720,30730,0.0392694,4.21004
854,3074400,37289344,57010,19780,0,0,26096,30914,0,0,0,0,0,0,100,0,59985,35221854,19787,23547690,19787,0,19787,0,0,0,0,0,0,100,0,40198,19874,19874,19874,225,19874,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4455633,30418,0.0391865,4.21004
855,3078000,37347369,58025,20337,9,0,26591,31425,9,0,0,0,0.000155106,0,99.9845,0,66699,35288155,20337,23591009,20337,0,20337,0,0,0,0,0,0,100,0,46362,22982,22982,22982,199,22982,0,0,0,0,0,0,0,0,0,100,0,7.23903e-05,0,99.9928,0,4452988,27574,0.036664,4.21004
856,3081600,37405107,57738,19902,0,0,26706,31032,0,0,0,0,0,0,100,0,48594,35336167,19880,23624955,19880,0,19880,0,0,0,0,0,0,100,0,28714,14066,14066,14066,291,14066,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4458802,33097,0.0422087,4.21004
857,3085200,37454864,49757,17061,0,0,22917,26840,0,0,0,0,0,0,100,0,28505,35364306,17079,23647564,17079,0,17079,0,0,0,0,0,0,100,0,11426,5530,5530,5530,183,5530,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4470351,44463,0.0532227,4.21004
858,3088800,37504184,49320,16900,2,0,22979,26339,2,0,0,0,4.05515e-05,0,99.9959,0,48800,35412462,16896,23680090,16896,0,16896,0,0,0,0,0,0,100,0,31904,15630,15630,15630,322,15630,0,0,0,0,0,0,0,0,0,100,0,2.05179e-05,0,99.9979,0,4471617,45407,0.05443,4.21004
859,3092400,37551928,47744,16617,0,0,21265,26479,0,0,0,0,0,0,100,0,51175,35463159,16595,23713736,16595,0,16595,0,0,0,0,0,0,100,0,34580,17051,17051,17051,239,17051,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4471161,44712,0.0539951,4.21004
860,3096000,37598861,46933,16574,6,0,21160,25767,6,0,0,0,0.000127842,0,99.9872,0,59151,35521600,16563,23751238,16563,0,16563,0,0,0,0,0,0,100,0,42588,20939,20939,20939,355,20939,0,0,0,0,0,0,0,0,0,100,0,5.694e-05,0,99.9943,0,4466785,39981,0.0498219,4.21004
861,3099600,37646045,47184,16718,2,0,21713,25469,2,0,0,0,4.23873e-05,0,99.9958,0,48481,35569613,16719,23783604,16719,0,16719,0,0,0,0,0,0,100,0,31762,15647,15647,15647,234,15647,0,0,0,0,0,0,0,0,0,100,0,2.10091e-05,0,99.9979,0,4467857,40819,0.0508442,4.21004
862,3103200,37685721,39676,13844,0,0,17525,22151,0,0,0,0,0,0,100,0,35038,35604235,13840,23807835,13840,0,13840,0,0,0,0,0,0,100,0,21198,10391,10391,10391,208,10391,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4471306,44060,0.0541334,4.21004
863,3106800,37728231,42510,14711,0,0,19518,22992,0,0,0,0,0,0,100,0,73898,35677789,14718,23851971,14718,0,14718,0,0,0,0,0,0,100,0,59180,29418,29418,29418,172,29418,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4456606,29188,0.0401144,4.21004
864,3110400,37763180,34949,12096,0,0,15492,19457,0,0,0,0,0,0,100,0,22318,35699809,12092,23869027,12092,0,12092,0,0,0,0,0,0,100,0,10226,4964,4964,4964,149,4964,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4463734,36167,0.0469122,4.21004
865,3114000,37794706,31526,10769,0,0,14536,16990,0,0,0,0,0,0,100,0,40386,35739801,10800,23894423,10800,0,10800,0,0,0,0,0,0,100,0,29586,14596,14596,14596,197,14596,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4459938,32174,0.043292,4.21004
866,3117600,37825869,31163,10875,21,0,14287,16855,21,0,0,0,0.000673876,0,99.9326,0,35180,35774483,11030,23917279,11030,0,11030,0,0,0,0,0,0,100,0,24150,11826,11826,11826,249,11826,0,0,0,0,0,0,0,0,0,100,0,0.000318931,0,99.9681,0,4459142,31129,0.0425329,4.21004
867,3121200,37856978,31109,10641,2,0,13942,17165,2,0,0,0,6.42901e-05,0,99.9936,0,38559,35812814,10627,23941758,10627,0,10627,0,0,0,0,0,0,100,0,27932,13852,13852,13852,114,13852,0,0,0,0,0,0,0,0,0,100,0,2.88018e-05,0,99.9971,0,4455917,27790,0.0394573,4.21004
868,3124800,37885047,28069,9690,0,0,12776,15293,0,0,0,0,0,0,100,0,21977,35834573,9699,23957487,9699,0,9699,0,0,0,0,0,0,100,0,12278,6030,6030,6030,109,6030,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4459586,31350,0.0429564,4.21004
869,3128400,37913645,28598,9789,0,0,12946,15652,0,0,0,0,0,0,100,0,35340,35869699,9790,23979945,9790,0,9790,0,0,0,0,0,0,100,0,25550,12668,12668,12668,107,12668,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4456708,28365,0.0402117,4.21004
870,3132000,37946052,32407,11311,1,0,15265,17141,1,0,0,0,3.08575e-05,0,99.9969,0,44957,35914316,11309,24007908,11309,0,11309,0,0,0,0,0,0,100,0,33648,16654,16654,16654,170,16654,0,0,0,0,0,0,0,0,0,100,0,1.2983e-05,0,99.9987,0,4451363,22850,0.0351143,4.21004
871,3135600,37983165,37113,12471,0,0,17385,19728,0,0,0,0,0,0,100,0,26951,35940941,12469,24027455,12469,0,12469,0,0,0,0,0,0,100,0,14482,7078,7078,7078,163,7078,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4456754,28078,0.0402555,4.21004
872,3139200,38024306,41141,13930,1,0,18890,22250,1,0,0,0,2.43067e-05,0,99.9976,0,40092,35980715,13922,24054303,13922,0,13922,0,0,0,0,0,0,100,0,26170,12926,12926,12926,159,12926,0,0,0,0,0,0,0,0,0,100,0,1.23586e-05,0,99.9988,0,4457750,28915,0.0412054,4.21004
873,3142800,38066580,42274,14021,0,0,19774,22500,0,0,0,0,0,0,100,0,39061,36019616,14537,24081022,14537,0,14537,0,0,0,0,0,0,100,0,24524,12182,12182,12182,80,12182,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4460105,31190,0.0434513,4.21004
874,3146400,38108569,41989,14966,5,0,18589,23394,6,0,0,0,0.000142895,0,99.9857,0,48988,36068270,15584,24113141,15584,0,15584,0,0,0,0,0,0,100,0,33404,16535,16535,16535,167,16535,0,0,0,0,0,0,0,0,0,100,0,6.61938e-05,0,99.9934,0,4459154,30072,0.0425444,4.21004
875,3150000,38150165,41596,14484,0,0,19004,22592,0,0,0,0,0,0,100,0,27754,36095774,14492,24134139,14492,0,14492,0,0,0,0,0,0,100,0,13262,6506,6506,6506,125,6506,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4467140,37933,0.0501604,4.21004
876,3153600,38195203,45038,15868,0,0,20287,24751,0,0,0,0,0,0,100,0,44998,36140474,15864,24164421,15864,0,15864,0,0,0,0,0,0,100,0,29134,14418,14418,14418,149,14418,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4468586,39230,0.0515394,4.21004
877,3157200,38242546,47343,16528,3,0,21970,25369,4,0,0,0,8.44898e-05,0,99.9915,0,61879,36201965,16523,24203428,16523,0,16523,0,0,0,0,0,0,100,0,45356,22484,22484,22484,194,22484,0,0,0,0,0,0,0,0,0,100,0,3.67532e-05,0,99.9963,0,4462625,33075,0.0458546,4.21004
878,3160800,38285168,42622,15036,0,0,18911,23711,0,0,0,0,0,0,100,0,27113,36228684,15041,24224308,15041,0,15041,0,0,0,0,0,0,100,0,12072,5839,5839,5839,197,5839,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4471827,42080,0.0546303,4.21004
879,3164400,38329911,44743,16394,3,0,19814,24926,3,0,0,0,6.70496e-05,0,99.9933,0,47392,36275636,16386,24255977,16386,0,16386,0,0,0,0,0,0,100,0,31006,15283,15283,15283,220,15283,0,0,0,0,0,0,0,0,0,100,0,3.27172e-05,0,99.9967,0,4472930,42963,0.0556822,4.21004
880,3168000,38378274,48363,16898,0,0,22342,26021,0,0,0,0,0,0,100,0,48892,36324104,16898,24288660,16898,0,16898,0,0,0,0,0,0,100,0,31994,15785,15785,15785,212,15785,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4474043,43864,0.0567436,4.21004
881,3171600,38424487,46213,16112,0,0,21400,24813,0,0,0,0,0,0,100,0,46163,36369861,16105,24319591,16105,0,16105,0,0,0,0,0,0,100,0,30058,14826,14826,14826,203,14826,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4475322,44940,0.0579634,4.21004
882,3175200,38470896,46409,16447,0,0,20952,25457,0,0,0,0,0,0,100,0,52515,36421988,16431,24353870,16431,0,16431,0,0,0,0,0,0,100,0,36084,17848,17848,17848,194,17848,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4473905,43329,0.056612,4.21004
883,3178800,38515698,44802,15811,1,0,20794,24007,1,0,0,0,2.23204e-05,0,99.9978,0,47423,36469077,15797,24385313,15797,0,15797,0,0,0,0,0,0,100,0,31626,15646,15646,15646,167,15646,0,0,0,0,0,0,0,0,0,100,0,1.08825e-05,0,99.9989,0,4474056,43313,0.056756,4.21004
884,3182400,38562653,46955,16284,1,0,21548,25406,1,0,0,0,2.1297e-05,0,99.9979,0,56256,36524937,16294,24421390,16294,0,16294,0,0,0,0,0,0,100,0,39962,19783,19783,19783,198,19783,0,0,0,0,0,0,0,0,0,100,0,9.72621e-06,0,99.999,0,4470567,39626,0.0534286,4.21004
885,3186000,38603948,41295,14249,0,0,18948,22347,0,0,0,0,0,0,100,0,49841,36574406,14243,24453246,14243,0,14243,0,0,0,0,0,0,100,0,35598,17613,17613,17613,186,17613,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4467197,36070,0.0502148,4.21004
886,3189600,38644224,40276,13578,0,0,18689,21587,0,0,0,0,0,0,100,0,48795,36622917,13587,24484295,13587,0,13587,0,0,0,0,0,0,100,0,35208,17462,17462,17462,142,17462,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4463322,32053,0.0465193,4.21004
887,3193200,38682439,38215,12837,4,0,18321,19890,4,0,0,0,0.000104671,0,99.9895,0,49958,36672351,12826,24515425,12826,0,12826,0,0,0,0,0,0,100,0,37132,18304,18304,18304,262,18304,0,0,0,0,0,0,0,0,0,100,0,4.56366e-05,0,99.9954,0,4457844,26313,0.0412951,4.21004
888,3196800,38722791,40352,11764,1,0,19508,20843,1,0,0,0,2.47819e-05,0,99.9975,0,41889,36713880,14407,24543393,14407,0,14407,0,0,0,0,0,0,100,0,27482,13561,13561,13561,180,13561,0,0,0,0,0,0,0,0,0,100,0,1.22128e-05,0,99.9988,0,4458690,26979,0.0421019,4.21004
889,3200400,38755465,32674,10133,6,0,16676,15992,6,0,0,0,0.000183632,0,99.9816,0,32216,36745858,10364,24564564,10364,0,10364,0,0,0,0,0,0,100,0,21852,10807,10807,10807,119,10807,0,0,0,0,0,0,0,0,0,100,0,9.28046e-05,0,99.9907,0,4458247,26417,0.0416794,4.21004
890,3204000,38783629,28164,9499,2,0,13067,15095,2,0,0,0,7.10126e-05,0,99.9929,0,31186,36776784,9640,24584847,9640,0,9640,0,0,0,0,0,0,100,0,21546,10643,10643,10643,130,10642,0,1,0,0,0,0,0,9.39585e-05,0,99.9906,0,5.077e-05,0,99.9966,0,4457244,25285,0.0407228,4.21004
891,3207600,38804953,21324,7412,2,0,9533,11789,2,0,0,0,9.3791e-05,0,99.9906,0,8280,36784528,7550,24592494,7550,0,7550,0,0,0,0,0,0,100,0,730,97,97,97,268,97,0,0,0,0,0,0,0,0,0,100,0,6.88042e-05,0,99.9931,0,4464697,32470,0.0478306,4.21004
892,3211200,38829850,24897,7684,16,0,12803,12077,17,0,0,0,0.000682813,0,99.9317,0,29427,36813337,7671,24610734,7671,0,7671,0,0,0,0,0,0,100,0,21756,10569,10569,10569,309,10569,0,0,0,0,0,0,0,0,0,100,0,0.000316538,0,99.9683,0,4461799,29263,0.0450668,4.21004
893,3214800,38854763,24913,7968,1,0,12510,12402,1,0,0,0,4.01397e-05,0,99.996,0,21298,36834449,7976,24625278,7976,0,7976,0,0,0,0,0,0,100,0,13322,6568,6568,6568,93,6568,0,0,0,0,0,0,0,0,0,100,0,2.17273e-05,0,99.9978,0,4463207,30578,0.0464096,4.21004
894,3218400,38878332,23569,8302,0,0,10345,13224,0,0,0,0,0,0,100,0,27691,36861934,8301,24643171,8301,0,8301,0,0,0,0,0,0,100,0,19390,9592,9592,9592,103,9592,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4461916,29184,0.0451784,4.21004
895,3222000,38906658,28326,9739,0,0,12678,15648,0,0,0,0,0,0,100,0,36062,36897756,9732,24665948,9732,0,9732,0,0,0,0,0,0,100,0,26330,13045,13045,13045,120,13045,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4458603,25751,0.0420189,4.21004
896,3225600,38937805,31147,10774,0,0,13844,17303,0,0,0,0,0,0,100,0,33518,36931098,10776,24688007,10776,0,10776,0,0,0,0,0,0,100,0,22742,11283,11283,11283,88,11283,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4458096,25156,0.0415354,4.21004
897,3229200,38970171,32366,11175,1,0,14589,17776,1,0,0,0,3.08966e-05,0,99.9969,0,36928,36967792,11168,24711938,11168,0,11168,0,0,0,0,0,0,100,0,25760,12763,12763,12763,117,12763,0,0,0,0,0,0,0,0,0,100,0,1.44802e-05,0,99.9986,0,4456501,23444,0.0400143,4.21004
898,3232800,39003776,33605,11529,0,0,15702,17903,0,0,0,0,0,0,100,0,36534,37004038,11518,24735820,11518,0,11518,0,0,0,0,0,0,100,0,25016,12364,12364,12364,144,12364,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4455655,22454,0.0392075,4.21004
899,3236400,39037824,34048,11608,0,0,15596,18452,0,0,0,0,0,0,100,0,35866,37039756,11630,24759494,11630,0,11630,0,0,0,0,0,0,100,0,24236,12044,12044,12044,74,12044,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4455241,21966,0.0388126,4.21004
900,3240000,39075448,37624,12469,0,0,16999,20625,0,0,0,0,0,0,100,0,35159,37074705,12929,24783433,12929,0,12929,0,0,0,0,0,0,100,0,22230,11010,11010,11010,105,11010,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4457160,23780,0.0406427,4.21004
901,3243600,39113054,37606,12917,0,0,17086,20520,0,0,0,0,0,0,100,0,26339,37100754,13073,24802994,13073,0,13073,0,0,0,0,0,0,100,0,13266,6488,6488,6488,145,6488,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4463745,30220,0.0469227,4.21004
902,3247200,39152023,38969,12955,0,0,18020,20949,0,0,0,0,0,0,100,0,53408,37153930,13102,24836133,13102,0,13102,0,0,0,0,0,0,100,0,40306,20037,20037,20037,116,20037,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4456810,23169,0.040309,4.21004
903,3250800,39191941,39918,13404,0,0,18493,21425,0,0,0,0,0,0,100,0,37914,37191612,13546,24861747,13546,0,13546,0,0,0,0,0,0,100,0,24368,12068,12068,12068,116,12068,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4458288,24531,0.0417185,4.21004
904,3254400,39233056,41115,13963,0,0,18768,22347,0,0,0,0,0,0,100,0,38018,37229232,14088,24887601,14088,0,14088,0,0,0,0,0,0,100,0,23930,11766,11766,11766,199,11766,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,4460610,26654,0.0439329,4.21004
905,3258000,39277943,44887,15115,7,0,21259,23621,7,0,0,0,0.000155947,0,99.9844,0,53069,37281739,15253,24921481,15253,0,15253,0,0,0,0,0,0,100,0,37816,18627,18627,18627,281,18627,0,0,0,0,0,0,0,0,0,100,0,7.1873e-05,0,99.9928,0,4457236,22999,0.0407152,4.21004
